pan,tilt,voltage
74.0,84.0,0.9970674486803519
74.0,85.0,0.9970674486803519
74.0,86.0,0.9775171065493646
74.0,87.0,0.9481915933528837
74.0,88.0,0.9775171065493646
74.0,89.0,1.0166177908113392
74.0,90.0,0.9775171065493646
74.0,91.0,1.0166177908113392
74.0,92.0,1.0166177908113392
74.0,93.0,0.9872922776148583
74.0,94.0,0.9970674486803519
74.0,95.0,0.9775171065493646
74.0,96.0,0.9481915933528837
74.0,97.0,0.9775171065493646
74.0,98.0,0.9775171065493646
74.0,99.0,0.8993157380254154
74.0,100.0,0.6549364613880743
74.0,101.0,0.3128054740957967
74.0,102.0,0.3519061583577713
74.0,103.0,0.26392961876832843
74.0,104.0,0.24437927663734116
74.0,105.0,0.2541544477028348
74.0,106.0,0.15640273704789834
75.0,57.0,1.3294232649071358
75.0,58.0,1.3685239491691104
75.0,59.0,1.3294232649071358
75.0,60.0,1.3294232649071358
75.0,61.0,1.295210166177908
75.0,62.0,1.3294232649071358
75.0,63.0,1.2609970674486803
75.0,64.0,1.1143695014662756
75.0,65.0,1.133919843597263
75.0,66.0,0.9726295210166178
75.0,67.0,0.9726295210166178
75.0,68.0,0.9579667644183774
75.0,69.0,0.9921798631476051
75.0,70.0,0.967741935483871
75.0,71.0,0.9775171065493646
75.0,72.0,0.9579667644183774
75.0,73.0,0.9579667644183774
75.0,74.0,0.9481915933528837
75.0,75.0,0.9970674486803519
75.0,76.0,0.9775171065493646
75.0,77.0,0.9921798631476051
75.0,78.0,0.9481915933528837
75.0,79.0,0.9775171065493646
75.0,80.0,0.9775171065493646
75.0,81.0,0.9579667644183774
75.0,82.0,1.0166177908113392
75.0,83.0,0.9921798631476051
75.0,84.0,1.021505376344086
75.0,85.0,1.1730205278592376
75.0,86.0,1.0166177908113392
75.0,87.0,1.0166177908113392
75.0,88.0,1.0166177908113392
75.0,89.0,1.0166177908113392
75.0,90.0,0.9775171065493646
75.0,91.0,1.0166177908113392
75.0,92.0,1.0166177908113392
75.0,93.0,1.021505376344086
75.0,94.0,1.021505376344086
75.0,95.0,1.0166177908113392
75.0,96.0,0.9481915933528837
75.0,97.0,1.0166177908113392
75.0,98.0,1.0166177908113392
75.0,99.0,0.9384164222873901
75.0,100.0,0.7673509286412512
75.0,101.0,0.4496578690127077
75.0,102.0,0.27370478983382207
75.0,103.0,0.3128054740957967
75.0,104.0,0.3128054740957967
75.0,105.0,0.2883675464320626
75.0,106.0,0.21994134897360704
76.0,57.0,1.3782991202346042
76.0,58.0,1.35386119257087
76.0,59.0,1.2903225806451613
76.0,60.0,1.3098729227761485
76.0,61.0,1.2903225806451613
76.0,62.0,1.3294232649071358
76.0,63.0,1.2121212121212122
76.0,64.0,1.1094819159335287
76.0,65.0,1.0166177908113392
76.0,66.0,0.9384164222873901
76.0,67.0,0.9726295210166178
76.0,68.0,0.9726295210166178
76.0,69.0,0.9970674486803519
76.0,70.0,0.9921798631476051
76.0,71.0,0.9921798631476051
76.0,72.0,0.9481915933528837
76.0,73.0,0.9921798631476051
76.0,74.0,0.9921798631476051
76.0,75.0,0.9481915933528837
76.0,76.0,0.9579667644183774
76.0,77.0,1.0166177908113392
76.0,78.0,1.0166177908113392
76.0,79.0,1.0166177908113392
76.0,80.0,1.0410557184750733
76.0,81.0,1.021505376344086
76.0,82.0,1.0166177908113392
76.0,83.0,1.0166177908113392
76.0,84.0,1.0361681329423265
76.0,85.0,0.9872922776148583
76.0,86.0,1.0361681329423265
76.0,87.0,1.0361681329423265
76.0,88.0,0.9775171065493646
76.0,89.0,0.967741935483871
76.0,90.0,1.0166177908113392
76.0,91.0,1.0410557184750733
76.0,92.0,1.0166177908113392
76.0,93.0,1.0166177908113392
76.0,94.0,1.0166177908113392
76.0,95.0,0.9775171065493646
76.0,96.0,0.9970674486803519
76.0,97.0,0.9775171065493646
76.0,98.0,1.0166177908113392
76.0,99.0,0.9286412512218963
76.0,100.0,0.8162267839687195
76.0,101.0,0.5474095796676441
76.0,102.0,0.2932551319648094
76.0,103.0,0.26392961876832843
76.0,104.0,0.24437927663734116
76.0,105.0,0.26392961876832843
